term_id,term_name,methods_tested,methods_significant,significant_fraction,wilcoxon_tested,gprofiler_tested,wilcoxon_gene_set_size,wilcoxon_effect_difference,wilcoxon_p_value,wilcoxon_adjusted_p_value,wilcoxon_significant,gprofiler_term_size,gprofiler_intersection_size,gprofiler_p_value,gprofiler_significant
GO:0015031,protein transport,2,0,0.0,True,True,74.0,-0.0048181568344752,0.4529885485315285,0.6320770444625978,False,662.0,1.0,0.9999999213864,False
GO:0035266,meristem growth,1,0,0.0,False,True,,,,,,78.0,2.0,0.6339624047203601,False
GO:0006650,glycerophospholipid metabolic process,1,0,0.0,False,True,,,,,,131.0,3.0,0.6363967028739558,False
GO:0140546,defense response to symbiont,1,0,0.0,False,True,,,,,,294.0,6.0,0.6363967028739558,False
GO:0006534,cysteine metabolic process,1,0,0.0,False,True,,,,,,29.0,1.0,0.6384801514350774,False
GO:0034285,response to disaccharide,1,0,0.0,False,True,,,,,,79.0,2.0,0.6384801514350774,False
GO:0042044,fluid transport,1,0,0.0,False,True,,,,,,29.0,1.0,0.6384801514350774,False
GO:0071555,cell wall organization,2,0,0.0,True,True,25.0,-0.0038417416640136,0.4871866095055007,0.6661264633989421,False,463.0,9.0,0.6411331089234273,False
GO:1900150,regulation of defense response to fungus,2,0,0.0,True,True,60.0,0.0021176886742637,0.4603423239851256,0.6414606153891095,False,38.0,1.0,0.705414204712545,False
GO:0006616,"SRP-dependent cotranslational protein targeting to membrane, translocation",1,0,0.0,True,False,11.0,0.0034203464606414,0.4620257652429963,0.6429280771457794,False,,,,
GO:0048582,positive regulation of post-embryonic development,1,0,0.0,False,True,,,,,,80.0,2.0,0.6439490926227525,False
GO:0007140,male meiotic nuclear division,1,0,0.0,True,False,15.0,0.005018019577022,0.4646917421464704,0.6453387083888045,False,,,,
GO:0009875,pollen-pistil interaction,1,0,0.0,True,False,11.0,0.0084961342964816,0.4650234810448738,0.6453387083888045,False,,,,
GO:0022604,regulation of cell morphogenesis,1,0,0.0,False,True,,,,,,81.0,2.0,0.6493027896542783,False
GO:0033500,carbohydrate homeostasis,1,0,0.0,False,True,,,,,,30.0,1.0,0.6493027896542783,False
GO:0046351,disaccharide biosynthetic process,1,0,0.0,False,True,,,,,,30.0,1.0,0.6493027896542783,False
GO:0006882,intracellular zinc ion homeostasis,1,0,0.0,True,False,12.0,-0.0142680871163799,0.4699804821935489,0.649566520104905,False,,,,
GO:0009098,L-leucine biosynthetic process,1,0,0.0,True,False,15.0,0.0277248295515397,0.4693558818668973,0.649566520104905,False,,,,
GO:0010492,maintenance of shoot apical meristem identity,1,0,0.0,True,False,24.0,-0.0073378823513254,0.4737861067345591,0.6539402285104876,False,,,,
GO:0030036,actin cytoskeleton organization,1,0,0.0,True,False,33.0,0.004293621382678,0.4750934018309846,0.6548584727940598,False,,,,
GO:0071816,tail-anchored membrane protein insertion into ER membrane,1,0,0.0,True,False,10.0,0.0121301471561598,0.4765582680209511,0.6559911381664915,False,,,,
GO:0009966,regulation of signal transduction,2,0,0.0,True,True,55.0,0.0,0.6375550163363328,0.7812992534308021,False,302.0,6.0,0.6585879483098036,False
GO:0010208,pollen wall assembly,2,0,0.0,True,True,28.0,0.0,0.7768604103168006,0.8784895992495972,False,31.0,1.0,0.6585879483098036,False
GO:0015980,energy derivation by oxidation of organic compounds,1,0,0.0,False,True,,,,,,192.0,4.0,0.6594570379818447,False
GO:0048466,androecium development,1,0,0.0,False,True,,,,,,83.0,2.0,0.6594570379818447,False
GO:0007346,regulation of mitotic cell cycle,1,0,0.0,True,False,10.0,0.0143163727273041,0.4812757441229753,0.6615919932687802,False,,,,
GO:0015749,monosaccharide transmembrane transport,1,0,0.0,True,False,19.0,0.0045647468125914,0.4821614564278518,0.661917477195705,False,,,,
GO:0009312,oligosaccharide biosynthetic process,1,0,0.0,False,True,,,,,,32.0,1.0,0.6646504338487268,False
GO:0010646,regulation of cell communication,1,0,0.0,False,True,,,,,,305.0,6.0,0.6646504338487268,False
GO:0016049,cell growth,1,0,0.0,False,True,,,,,,362.0,7.0,0.6646504338487268,False
GO:0044092,negative regulation of molecular function,1,0,0.0,False,True,,,,,,32.0,1.0,0.6646504338487268,False
GO:0010187,negative regulation of seed germination,1,0,0.0,True,False,26.0,0.0018401263472782,0.4860246978546138,0.6654297876667196,False,,,,
GO:0051093,negative regulation of developmental process,1,0,0.0,False,True,,,,,,140.0,3.0,0.6714217248248594,False
GO:0034727,piecemeal microautophagy of the nucleus,1,0,0.0,True,False,11.0,-0.0091154881173865,0.4920763447345997,0.6719114747380077,False,,,,
GO:0015718,monocarboxylic acid transport,1,0,0.0,False,True,,,,,,33.0,1.0,0.6719599375589773,False
GO:0016106,sesquiterpenoid biosynthetic process,1,0,0.0,False,True,,,,,,33.0,1.0,0.6719599375589773,False
GO:0022603,regulation of anatomical structure morphogenesis,1,0,0.0,False,True,,,,,,141.0,3.0,0.6719599375589773,False
GO:1902644,tertiary alcohol metabolic process,1,0,0.0,False,True,,,,,,33.0,1.0,0.6719599375589773,False
GO:0036297,interstrand cross-link repair,1,0,0.0,True,False,17.0,0.011919640164425,0.4940730280728367,0.6734098655165123,False,,,,
GO:0045017,glycerolipid biosynthetic process,2,0,0.0,True,True,15.0,0.0,0.494494107129282,0.6734098655165123,False,111.0,2.0,0.7642143122635764,False
GO:0044772,mitotic cell cycle phase transition,1,0,0.0,True,False,21.0,0.0075895124256484,0.4957540200684015,0.6739545509864127,False,,,,
GO:0016125,sterol metabolic process,1,0,0.0,True,False,10.0,-0.0022795431736632,0.4969319625785839,0.6740300556252069,False,,,,
GO:0043328,protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,1,0,0.0,True,False,15.0,0.0168927968828643,0.4986501821627489,0.6754623981487435,False,,,,
GO:0001708,cell fate specification,2,0,0.0,True,True,15.0,0.0091400444690065,0.5720848745739431,0.7300236232166911,False,34.0,1.0,0.6761511526013188,False
GO:0006520,amino acid metabolic process,2,0,0.0,True,True,58.0,0.0010381580739125,0.9329110540844758,0.9660601778336704,False,368.0,7.0,0.6761511526013188,False
GO:0009955,adaxial/abaxial pattern specification,2,0,0.0,True,True,13.0,0.0011623501053647,0.5725675476209342,0.7300236232166911,False,34.0,1.0,0.6761511526013188,False
GO:0010927,cellular component assembly involved in morphogenesis,1,0,0.0,False,True,,,,,,34.0,1.0,0.6761511526013188,False
GO:0015994,chlorophyll metabolic process,1,0,0.0,False,True,,,,,,87.0,2.0,0.6761511526013188,False
GO:0022607,cellular component assembly,1,0,0.0,False,True,,,,,,655.0,12.0,0.6761511526013188,False
GO:0032989,cellular anatomical entity morphogenesis,1,0,0.0,False,True,,,,,,34.0,1.0,0.6761511526013188,False
GO:0045088,regulation of innate immune response,1,0,0.0,False,True,,,,,,88.0,2.0,0.6761511526013188,False
GO:0019752,carboxylic acid metabolic process,1,0,0.0,False,True,,,,,,828.0,15.0,0.6776073452201341,False
GO:0010043,response to zinc ion,2,0,0.0,True,True,47.0,-0.0116635699053807,0.5037059183620269,0.6796032231868617,False,45.0,1.0,0.7496831367869746,False
GO:0034220,monoatomic ion transmembrane transport,2,0,0.0,True,True,60.0,-0.0009674868416937,0.504989219632462,0.6804346156210188,False,378.0,4.0,0.9948773707065716,False
GO:0046474,glycerophospholipid biosynthetic process,1,0,0.0,False,True,,,,,,89.0,2.0,0.6805155556025269,False
GO:0141187,nucleic acid biosynthetic process,1,0,0.0,False,True,,,,,,2801.0,49.0,0.6850465471815971,False
GO:0002376,immune system process,1,0,0.0,False,True,,,,,,260.0,5.0,0.6859527588704029,False
GO:0009067,aspartate family amino acid biosynthetic process,1,0,0.0,False,True,,,,,,36.0,1.0,0.6859527588704029,False
GO:0009756,carbohydrate mediated signaling,1,0,0.0,False,True,,,,,,36.0,1.0,0.6859527588704029,False
GO:0141194,siRNA-mediated heterochromatin formation,1,0,0.0,False,True,,,,,,36.0,1.0,0.6859527588704029,False
GO:1901570,fatty acid derivative biosynthetic process,1,0,0.0,False,True,,,,,,36.0,1.0,0.6859527588704029,False
GO:0009832,plant-type cell wall biogenesis,1,0,0.0,True,False,39.0,-0.0021868029203706,0.5108650777405019,0.6874437721574036,False,,,,
GO:0000165,MAPK cascade,2,0,0.0,True,True,54.0,3.606515542139998e-05,0.513426111015306,0.6876273296082225,False,47.0,1.0,0.7553875175643586,False
GO:0015937,coenzyme A biosynthetic process,1,0,0.0,True,False,14.0,-0.0076663840138813,0.5133325471363244,0.6876273296082225,False,,,,
GO:0048544,recognition of pollen,1,0,0.0,True,False,39.0,0.0027367825906948,0.5122244034705337,0.6876273296082225,False,,,,
GO:1900459,positive regulation of brassinosteroid mediated signaling pathway,1,0,0.0,True,False,13.0,-0.000632258398635,0.5142884320063281,0.6876273296082225,False,,,,
GO:0008610,lipid biosynthetic process,2,0,0.0,True,True,65.0,0.0,0.6174385027584693,0.7643049427349985,False,549.0,10.0,0.6881261232199043,False
GO:0000226,microtubule cytoskeleton organization,2,0,0.0,True,True,74.0,0.0009675566650064,0.5154867256371571,0.6882152619763092,False,131.0,1.0,0.9987520849642846,False
GO:0006122,"mitochondrial electron transport, ubiquinol to cytochrome c",1,0,0.0,True,False,14.0,-0.0154153287266939,0.5176829525993241,0.6902439367990988,False,,,,
GO:0033962,P-body assembly,1,0,0.0,True,False,14.0,0.0,0.5214748842585331,0.6934868082708001,False,,,,
GO:1901568,fatty acid derivative metabolic process,1,0,0.0,False,True,,,,,,37.0,1.0,0.6963825198713381,False
GO:0010019,chloroplast-nucleus signaling pathway,1,0,0.0,True,False,10.0,-0.0034765953131456,0.526358681388728,0.6973645738229741,False,,,,
GO:0032774,RNA biosynthetic process,1,0,0.0,False,True,,,,,,2762.0,48.0,0.7014129600259008,False
GO:0051762,sesquiterpene biosynthetic process,1,0,0.0,True,False,23.0,0.0018087728983402,0.5314331878323251,0.7021526574986678,False,,,,
GO:0010020,chloroplast fission,1,0,0.0,True,False,24.0,0.0103821204102646,0.533335752742484,0.703375548351326,False,,,,
GO:0015780,nucleotide-sugar transmembrane transport,1,0,0.0,True,False,11.0,7.345674302480001e-05,0.5340819795202025,0.703375548351326,False,,,,
GO:0048766,root hair initiation,1,0,0.0,True,False,20.0,-0.0029447331874426,0.5351170838437539,0.703375548351326,False,,,,
GO:0071365,cellular response to auxin stimulus,2,0,0.0,True,True,32.0,0.0033891440447688,0.534956348508932,0.703375548351326,False,230.0,3.0,0.9108441056416068,False
GO:0010027,thylakoid membrane organization,1,0,0.0,True,False,51.0,0.0005167141534298,0.5387078802039549,0.7068337355929095,False,,,,
GO:0090158,endoplasmic reticulum membrane organization,1,0,0.0,True,False,11.0,-0.0111293198735954,0.5391339669522388,0.7068337355929095,False,,,,
GO:0006491,N-glycan processing,1,0,0.0,True,False,14.0,0.0036298060553841,0.5407604141474405,0.7071482338851145,False,,,,
GO:0048268,clathrin coat assembly,1,0,0.0,True,False,18.0,-0.0004281213009217,0.5405025697248427,0.7071482338851145,False,,,,
GO:0010498,proteasomal protein catabolic process,1,0,0.0,True,False,14.0,0.0073373728766004,0.5444466682621694,0.7110571083577627,False,,,,
GO:0010090,trichome morphogenesis,1,0,0.0,True,False,40.0,0.0052788206218568,0.5475018699000584,0.712311106247525,False,,,,
GO:0016116,carotenoid metabolic process,1,0,0.0,False,True,,,,,,39.0,1.0,0.7130279968635349,False
GO:0043269,regulation of monoatomic ion transport,1,0,0.0,False,True,,,,,,39.0,1.0,0.7130279968635349,False
GO:2000241,regulation of reproductive process,1,0,0.0,False,True,,,,,,211.0,4.0,0.7130279968635349,False
GO:0006284,base-excision repair,1,0,0.0,True,False,30.0,0.0037495720319204,0.5501736832048303,0.7148753590686966,False,,,,
GO:0019375,galactolipid biosynthetic process,1,0,0.0,True,False,13.0,0.0114946799339739,0.5518618793527054,0.7156723148757367,False,,,,
GO:1901371,regulation of leaf morphogenesis,1,0,0.0,True,False,23.0,-0.0001834510180893,0.552891945217726,0.7156723148757367,False,,,,
GO:0009853,photorespiration,1,0,0.0,True,False,37.0,-0.0070138764493071,0.5538868119931233,0.7160513919302735,False,,,,
GO:0009787,regulation of abscisic acid-activated signaling pathway,2,0,0.0,True,True,28.0,-0.0040784285042502,0.5549676248794984,0.7165404776925168,False,114.0,1.0,0.9771828306472848,False
GO:0009903,chloroplast avoidance movement,1,0,0.0,True,False,22.0,-0.0070366182762563,0.556312644664642,0.7173690234613589,False,,,,
GO:0002682,regulation of immune system process,1,0,0.0,False,True,,,,,,97.0,2.0,0.7188081984119529,False
GO:0050776,regulation of immune response,1,0,0.0,False,True,,,,,,97.0,2.0,0.7188081984119529,False
GO:0016558,protein import into peroxisome matrix,1,0,0.0,True,False,10.0,0.0107591423838956,0.5591349318528519,0.7200980182953396,False,,,,
GO:0031048,regulatory ncRNA-mediated heterochromatin formation,1,0,0.0,False,True,,,,,,40.0,1.0,0.7203247765673981,False
GO:0052545,callose localization,1,0,0.0,False,True,,,,,,40.0,1.0,0.7203247765673981,False
GO:0072657,protein localization to membrane,1,0,0.0,True,False,14.0,0.0152329149148902,0.5620187492270932,0.721988821425233,False,,,,
GO:0009742,brassinosteroid mediated signaling pathway,1,0,0.0,True,False,82.0,-0.0005767461762167,0.5650293266083551,0.7249432869692104,False,,,,
GO:0048580,regulation of post-embryonic development,1,0,0.0,False,True,,,,,,332.0,6.0,0.7259182240427237,False
GO:0006661,phosphatidylinositol biosynthetic process,1,0,0.0,False,True,,,,,,41.0,1.0,0.7272911413919217,False
GO:0009309,amine biosynthetic process,1,0,0.0,False,True,,,,,,41.0,1.0,0.7272911413919217,False
GO:0042401,biogenic amine biosynthetic process,1,0,0.0,False,True,,,,,,41.0,1.0,0.7272911413919217,False
GO:0015867,ATP transport,1,0,0.0,True,False,10.0,0.0085283513834779,0.568435174457047,0.7274829083390063,False,,,,
GO:0048528,post-embryonic root development,2,0,0.0,True,True,10.0,0.0054733758927205,0.5721666417461049,0.7300236232166911,False,149.0,2.0,0.8892551202896545,False
GO:0006636,unsaturated fatty acid biosynthetic process,1,0,0.0,True,False,23.0,0.0069930621273215,0.5733803613927575,0.730147276679916,False,,,,
GO:0018958,phenol-containing compound metabolic process,1,0,0.0,False,True,,,,,,42.0,1.0,0.7361142426956949,False
GO:0048574,"long-day photoperiodism, flowering",2,0,0.0,True,True,18.0,0.0006233748913621,0.6608988873072397,0.7961490669312952,False,42.0,1.0,0.7361142426956949,False
GO:0071472,cellular response to salt stress,2,0,0.0,True,True,52.0,0.0001731113778388,0.814060799816971,0.900587869645673,False,42.0,1.0,0.7361142426956949,False
GO:0031204,"post-translational protein targeting to membrane, translocation",1,0,0.0,True,False,10.0,0.0170212572674703,0.5801286185211059,0.7369006113219527,False,,,,
GO:0170033,L-amino acid metabolic process,1,0,0.0,False,True,,,,,,219.0,4.0,0.7375244153065866,False
GO:0009798,axis specification,1,0,0.0,False,True,,,,,,43.0,1.0,0.738141447876422,False
GO:0015833,peptide transport,1,0,0.0,False,True,,,,,,43.0,1.0,0.738141447876422,False
GO:0033037,polysaccharide localization,1,0,0.0,False,True,,,,,,43.0,1.0,0.738141447876422,False
GO:0071705,nitrogen compound transport,1,0,0.0,False,True,,,,,,280.0,5.0,0.738141447876422,False
GO:0072596,establishment of protein localization to chloroplast,1,0,0.0,False,True,,,,,,43.0,1.0,0.738141447876422,False
GO:0140964,intracellular auxin homeostasis,1,0,0.0,True,False,22.0,-0.0039569173356379,0.5835761621621078,0.7394381185159628,False,,,,
GO:0009740,gibberellic acid mediated signaling pathway,2,0,0.0,True,True,40.0,0.0061072984897158,0.587846019758135,0.7439242433663743,False,70.0,1.0,0.8713245299044023,False
GO:0006714,sesquiterpenoid metabolic process,1,0,0.0,False,True,,,,,,44.0,1.0,0.7463623797860771,False
GO:0170039,proteinogenic amino acid metabolic process,1,0,0.0,False,True,,,,,,223.0,4.0,0.7463623797860771,False
GO:1905393,plant organ formation,1,0,0.0,False,True,,,,,,104.0,2.0,0.7469356630870585,False
GO:0051247,positive regulation of protein metabolic process,1,0,0.0,False,True,,,,,,45.0,1.0,0.7496831367869746,False
GO:0120251,hydrocarbon biosynthetic process,1,0,0.0,False,True,,,,,,45.0,1.0,0.7496831367869746,False
GO:2000026,regulation of multicellular organismal development,1,0,0.0,False,True,,,,,,345.0,6.0,0.7496831367869746,False
GO:0002237,response to molecule of bacterial origin,2,0,0.0,True,True,46.0,-0.0038212003688595,0.5948193853034287,0.7500509398095406,False,48.0,1.0,0.7582645826921879,False
GO:0006002,fructose 6-phosphate metabolic process,1,0,0.0,True,False,10.0,-0.0049677003274511,0.5969121283663843,0.751667124609521,False,,,,
GO:0016144,S-glycoside biosynthetic process,1,0,0.0,False,True,,,,,,46.0,1.0,0.7522715166513668,False
GO:0042537,benzene-containing compound metabolic process,1,0,0.0,False,True,,,,,,46.0,1.0,0.7522715166513668,False
GO:0048571,long-day photoperiodism,1,0,0.0,False,True,,,,,,46.0,1.0,0.7522715166513668,False
GO:0170035,L-amino acid catabolic process,1,0,0.0,False,True,,,,,,46.0,1.0,0.7522715166513668,False
GO:1905039,carboxylic acid transmembrane transport,1,0,0.0,False,True,,,,,,46.0,1.0,0.7522715166513668,False
GO:0016226,iron-sulfur cluster assembly,1,0,0.0,True,False,36.0,0.0030322295412913,0.5995593593590034,0.7540697244712496,False,,,,
GO:0000096,sulfur amino acid metabolic process,1,0,0.0,False,True,,,,,,47.0,1.0,0.7553875175643586,False
GO:0009081,branched-chain amino acid metabolic process,1,0,0.0,False,True,,,,,,47.0,1.0,0.7553875175643586,False
GO:0071554,cell wall organization or biogenesis,1,0,0.0,False,True,,,,,,588.0,10.0,0.7553875175643586,False
GO:0060586,multicellular organismal-level iron ion homeostasis,1,0,0.0,True,False,30.0,0.0035037512624352,0.6018522002756568,0.7560212367994704,False,,,,
GO:0000272,polysaccharide catabolic process,1,0,0.0,True,False,25.0,0.0,0.602718733910963,0.7561784853495476,False,,,,
GO:0140719,constitutive heterochromatin formation,1,0,0.0,False,True,,,,,,48.0,1.0,0.7582645826921879,False
GO:1902680,positive regulation of RNA biosynthetic process,1,0,0.0,False,True,,,,,,292.0,5.0,0.7582645826921879,False
GO:0000768,syncytium formation by cell-cell fusion,1,0,0.0,True,False,10.0,-0.0067949863609987,0.6070918509469365,0.7588648136836706,False,,,,
GO:0009653,anatomical structure morphogenesis,2,0,0.0,True,True,16.0,0.0021270031441465,0.6067157379203116,0.7588648136836706,False,880.0,10.0,0.9999999213864,False
GO:0010102,lateral root morphogenesis,2,0,0.0,True,True,17.0,7.828107161949997e-05,0.6060527392760225,0.7588648136836706,False,69.0,1.0,0.8704527556672177,False
GO:0006094,gluconeogenesis,1,0,0.0,True,False,27.0,0.0030684257830869,0.6086727132586336,0.759615103296202,False,,,,
GO:0071669,plant-type cell wall organization or biogenesis,2,0,0.0,True,True,15.0,-0.0027194209202698,0.6099262447054798,0.759615103296202,False,247.0,2.0,0.9999999213864,False
GO:0009786,regulation of asymmetric cell division,1,0,0.0,True,False,15.0,-0.0017865543484279,0.6138505540930073,0.7626401524663428,False,,,,
GO:0045010,actin nucleation,1,0,0.0,True,False,27.0,-0.0001383563227699,0.6135797103555252,0.7626401524663428,False,,,,
GO:0031146,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,1,0,0.0,True,False,79.0,-0.0006148755987449,0.6146711167369903,0.7627305828123236,False,,,,
GO:0051211,anisotropic cell growth,1,0,0.0,True,False,14.0,-0.0056424718525723,0.6166413100023658,0.7642456089944266,False,,,,
GO:0080142,regulation of salicylic acid biosynthetic process,1,0,0.0,True,False,14.0,-0.0094155172207456,0.6188827970531575,0.7651641854475402,False,,,,
GO:0009668,plastid membrane organization,1,0,0.0,False,True,,,,,,49.0,1.0,0.7661967582992797,False
GO:0015996,chlorophyll catabolic process,1,0,0.0,True,False,16.0,-0.0006221706603945,0.6252983459203751,0.771226496782083,False,,,,
GO:0046294,formaldehyde catabolic process,1,0,0.0,True,False,10.0,-0.0071129440051199,0.6314860713458947,0.7779176241217544,False,,,,
GO:0009860,pollen tube growth,2,0,0.0,True,True,151.0,0.0005131592200796,0.8324758005250972,0.9120572680296446,False,114.0,2.0,0.7793878074220498,False
GO:0040007,growth,1,0,0.0,False,True,,,,,,542.0,9.0,0.7793878074220498,False
GO:0061024,membrane organization,1,0,0.0,False,True,,,,,,176.0,3.0,0.7793878074220498,False
GO:0046513,ceramide biosynthetic process,1,0,0.0,True,False,16.0,-0.0029260579471706,0.6350534433319102,0.7804271231307812,False,,,,
GO:0048658,anther wall tapetum development,1,0,0.0,True,False,17.0,0.0015053314401791,0.6344318492307053,0.7804271231307812,False,,,,
GO:0045727,positive regulation of translation,1,0,0.0,True,False,15.0,0.0077559929535413,0.6363016880869965,0.7810201225616563,False,,,,
GO:0032880,regulation of protein localization,1,0,0.0,True,False,10.0,0.0036940163193011,0.6380610569684884,0.7812992534308021,False,,,,
GO:0016054,organic acid catabolic process,1,0,0.0,False,True,,,,,,115.0,2.0,0.7814239756341591,False
GO:0046395,carboxylic acid catabolic process,1,0,0.0,False,True,,,,,,115.0,2.0,0.7814239756341591,False
GO:0048646,anatomical structure formation involved in morphogenesis,1,0,0.0,False,True,,,,,,177.0,3.0,0.7814239756341591,False
GO:0170040,proteinogenic amino acid catabolic process,1,0,0.0,False,True,,,,,,52.0,1.0,0.782256177557923,False
GO:1901420,negative regulation of response to alcohol,1,0,0.0,False,True,,,,,,52.0,1.0,0.782256177557923,False
GO:1905958,negative regulation of cellular response to alcohol,1,0,0.0,False,True,,,,,,52.0,1.0,0.782256177557923,False
GO:0048518,positive regulation of biological process,1,0,0.0,False,True,,,,,,910.0,15.0,0.7851921238407656,False
GO:0009959,negative gravitropism,1,0,0.0,True,False,22.0,0.0036314520658144,0.6472357733357743,0.7868703146089148,False,,,,
GO:0098656,monoatomic anion transmembrane transport,1,0,0.0,True,False,17.0,0.0155198065549689,0.6472394058400779,0.7868703146089148,False,,,,
GO:0006576,biogenic amine metabolic process,1,0,0.0,False,True,,,,,,53.0,1.0,0.7882412330900797,False
GO:0071322,cellular response to carbohydrate stimulus,1,0,0.0,False,True,,,,,,53.0,1.0,0.7882412330900797,False
GO:0010440,stomatal lineage progression,1,0,0.0,True,False,13.0,0.0041421607894814,0.6494617977334487,0.7886321829620448,False,,,,
GO:0010161,red light signaling pathway,1,0,0.0,True,False,17.0,0.0020098864535006,0.6508700163716028,0.7894023979774494,False,,,,
GO:0062197,cellular response to chemical stress,1,0,0.0,False,True,,,,,,118.0,2.0,0.7902916239422695,False
GO:1900424,regulation of defense response to bacterium,2,0,0.0,True,True,10.0,0.0093801701639146,0.9461511930652998,0.9732165622000424,False,54.0,1.0,0.792022141616846,False
GO:1901136,carbohydrate derivative catabolic process,1,0,0.0,False,True,,,,,,119.0,2.0,0.792022141616846,False
GO:0080186,developmental vegetative growth,1,0,0.0,True,False,11.0,-0.0160248929983529,0.6553838313000554,0.7939329072756016,False,,,,
GO:0000105,L-histidine biosynthetic process,1,0,0.0,True,False,11.0,-0.0053274865894619,0.6611159408733402,0.7961490669312952,False,,,,
GO:0010109,regulation of photosynthesis,1,0,0.0,True,False,11.0,-0.0184830348634361,0.660881584868546,0.7961490669312952,False,,,,
GO:1901606,alpha-amino acid catabolic process,1,0,0.0,False,True,,,,,,55.0,1.0,0.7985238442649816,False
GO:0007030,Golgi organization,1,0,0.0,True,False,32.0,0.0006529902468506,0.6688455483136833,0.8019204839130131,False,,,,
GO:0010444,guard mother cell differentiation,1,0,0.0,True,False,13.0,0.0008822913416339,0.6685384986764782,0.8019204839130131,False,,,,
GO:0032875,regulation of DNA endoreduplication,1,0,0.0,True,False,27.0,-0.0013670759655648,0.6690532664803668,0.8019204839130131,False,,,,
GO:0048510,regulation of timing of transition from vegetative to reproductive phase,1,0,0.0,True,False,47.0,0.001357832165153,0.670455418859536,0.8026578958177543,False,,,,
GO:0010078,maintenance of root meristem identity,1,0,0.0,True,False,47.0,-0.0018837066501129,0.6730355480373583,0.8044961488017048,False,,,,
GO:0051177,meiotic sister chromatid cohesion,1,0,0.0,True,False,15.0,-0.0031117751558002,0.6735683441928,0.8044961488017048,False,,,,
GO:0030643,intracellular phosphate ion homeostasis,1,0,0.0,True,False,15.0,-0.0089107058470218,0.677211740820787,0.8079017258914651,False,,,,
GO:0160062,cutin-based cuticle development,1,0,0.0,True,False,24.0,0.0006609217218235,0.6796223064787681,0.8098303184676909,False,,,,
GO:0009739,response to gibberellin,2,0,0.0,True,True,93.0,0.0066576739179115,0.8120789990839277,0.8998281175440707,False,123.0,2.0,0.8111206012257013,False
GO:0065008,regulation of biological quality,1,0,0.0,False,True,,,,,,439.0,7.0,0.8120264316078596,False
GO:1901659,glycosyl compound biosynthetic process,1,0,0.0,False,True,,,,,,57.0,1.0,0.8120264316078596,False
GO:0048441,petal development,1,0,0.0,True,False,13.0,-0.0016399075010694,0.6900880980467656,0.8165775638140382,False,,,,
GO:0009567,double fertilization forming a zygote and endosperm,1,0,0.0,True,False,86.0,0.0,0.6930931163597586,0.8170777810565762,False,,,,
GO:0042752,regulation of circadian rhythm,1,0,0.0,True,False,37.0,0.0087578107608867,0.6939945369291285,0.8170777810565762,False,,,,
GO:0071370,cellular response to gibberellin stimulus,2,0,0.0,True,True,13.0,0.0029970689521759,0.6928082315997959,0.8170777810565762,False,83.0,1.0,0.9108441056416068,False
GO:0009828,plant-type cell wall loosening,1,0,0.0,True,False,39.0,0.0,0.6970954715810203,0.8182248343068362,False,,,,
GO:0010239,chloroplast mRNA processing,1,0,0.0,True,False,13.0,0.0107190633150736,0.6970058640520095,0.8182248343068362,False,,,,
GO:0042542,response to hydrogen peroxide,2,0,0.0,True,True,82.0,0.0002762261720079,0.8110678497633851,0.8998281175440707,False,58.0,1.0,0.8184663251808145,False
GO:0006474,N-terminal protein amino acid acetylation,1,0,0.0,True,False,11.0,8.056856581399987e-06,0.7001287321590393,0.8196014158281526,False,,,,
GO:0006828,manganese ion transport,1,0,0.0,True,False,10.0,-0.0093805034262189,0.7006788574530873,0.8196014158281526,False,,,,
GO:0052324,plant-type cell wall cellulose biosynthetic process,1,0,0.0,True,False,18.0,0.0035096861081415,0.6991702257049588,0.8196014158281526,False,,,,
GO:0009693,ethylene biosynthetic process,1,0,0.0,True,False,22.0,0.0040478349301504,0.7035817336485504,0.822054259245729,False,,,,
GO:0046890,regulation of lipid biosynthetic process,1,0,0.0,False,True,,,,,,59.0,1.0,0.8233022589500079,False
GO:0120255,olefinic compound biosynthetic process,1,0,0.0,False,True,,,,,,59.0,1.0,0.8233022589500079,False
GO:1901605,alpha-amino acid metabolic process,1,0,0.0,False,True,,,,,,257.0,4.0,0.8266239056952605,False
GO:0006887,exocytosis,1,0,0.0,True,False,55.0,-0.0002912687162328,0.7094249972743636,0.8279330631806074,False,,,,
GO:0010193,response to ozone,1,0,0.0,True,False,31.0,0.002864128404584,0.7108499382297353,0.82864792799352,False,,,,
GO:0009640,photomorphogenesis,2,0,0.0,True,True,71.0,0.0042223583602095,0.7161061364240091,0.8328714471522112,False,91.0,1.0,0.930414993777472,False
GO:0044085,cellular component biogenesis,1,0,0.0,False,True,,,,,,1070.0,17.0,0.8417606312866743,False
GO:0141124,intracellular signaling cassette,1,0,0.0,False,True,,,,,,131.0,2.0,0.8417606312866743,False
GO:0010496,intercellular transport,1,0,0.0,True,False,10.0,-0.000139624414497,0.7286448955247153,0.8455264999262908,False,,,,
GO:0010152,pollen maturation,1,0,0.0,True,False,17.0,0.0,0.7319638574926168,0.8455301638080058,False,,,,
GO:0034051,negative regulation of plant-type hypersensitive response,1,0,0.0,True,False,10.0,0.0035019296205776,0.7309392574603745,0.8455301638080058,False,,,,
