Gene,Flight_Mean,Ground_Mean,Effect,P_Value,Adjusted_P_Value,Significant,-log10_p
AT4G24710,7.231646575918503,7.381000197586047,-0.14935362166754462,0.6487893932361486,0.8588069788438738,False,0.06610443505429187
AT5G28390,3.025741714998773,2.8090541433426304,0.21668757165614272,0.648855289452453,0.8588580256020034,False,0.06607862172593752
AT3G20655,0.22957263958288737,0.31889485114674104,-0.08932221156385367,0.6489359042889369,0.8589295424691218,False,0.06604245965171161
AT3G05950,3.2153699690341035,2.793272869003881,0.4220971000302227,0.6491083966566723,0.8591226573094272,False,0.06594482733311004
AT2G08485,2.332396324459977,2.174444999295932,0.15795132516404475,0.649146735153338,0.859131582774038,False,0.0659403154512959
AT3G06425,0.47435322205467156,0.3609569102319075,0.11339631182276405,0.6492050801235103,0.859131582774038,False,0.0659403154512959
AT3G16840,9.096088810274415,9.230637003279034,-0.13454819300461907,0.6492351869269903,0.859131582774038,False,0.0659403154512959
AT2G42980,4.03845937776286,3.8477148459994,0.1907445317634595,0.6491813605659622,0.859131582774038,False,0.0659403154512959
AT4G24450,3.191504611711542,3.395745239685552,-0.2042406279740101,0.6492480957321771,0.859131582774038,False,0.0659403154512959
AT2G30730,0.4704419056232322,0.31279197223475624,0.15764993338847594,0.6492761450703859,0.8591335123511937,False,0.06593934004335272
AT4G12310,3.4824786044160025,3.723755694889083,-0.24127709047308032,0.6493634278837552,0.8592138173272278,False,0.06589874754219303
AT3G18300,4.401140397634979,4.53811777602223,-0.13697737838725121,0.6494398237375527,0.8592797110912236,False,0.065865442443703
AT5G47990,9.653492133037735,9.78492414782352,-0.13143201478578526,0.6495107108501504,0.8593031225935674,False,0.0658536100361142
AT1G35210,4.93721438646529,4.714525973420819,0.2226884130444713,0.6494964778517671,0.8593031225935674,False,0.0658536100361142
AT5G04050,5.016144101196014,5.16611239793187,-0.14996829673585577,0.6496937905649512,0.859439759227113,False,0.0657845589444968
AT5G11920,6.43879207892903,6.586086324713911,-0.14729424578488093,0.649693760689346,0.859439759227113,False,0.0657845589444968
AT1G66720,1.1493520245796809,1.329823268961181,-0.1804712443815002,0.6496801084825674,0.859439759227113,False,0.0657845589444968
AT4G15755,0.1254502638841486,0.061199997936364554,0.06425026594778405,0.6498654283013883,0.8594941246588361,False,0.06575708772267395
AT1G65040,7.789341399476109,7.9578619774249315,-0.16852057794882214,0.6498343748911644,0.8594941246588361,False,0.06575708772267395
AT2G21590,4.426692659486167,4.644561070469307,-0.21786841098314014,0.6497665193761033,0.8594941246588361,False,0.06575708772267395
AT5G08550,6.567694330500925,6.714598561725115,-0.14690423122419016,0.6498678996963914,0.8594941246588361,False,0.06575708772267395
AT1G36675,1.9226344027865419,1.7224605712239993,0.20017383156254254,0.6498581150990871,0.8594941246588361,False,0.06575708772267395
AT1G61340,5.8689016698666645,5.688412969046746,0.18048870081991808,0.6500665971295776,0.8595458026052598,False,0.065730976116284
AT4G17440,4.822457482186591,4.980904598528112,-0.1584471163415211,0.6500599611929296,0.8595458026052598,False,0.065730976116284
AT3G09620,0.12426684516164818,0.2041842501672369,-0.07991740500558872,0.6499839909346666,0.8595458026052598,False,0.065730976116284
AT2G29760,5.72752779559432,5.854627616780293,-0.12709982118597374,0.6500508380407384,0.8595458026052598,False,0.065730976116284
AT3G18250,4.715912647178023,4.5409686547107615,0.1749439924672611,0.6499625948512251,0.8595458026052598,False,0.065730976116284
AT5G24660,6.039656267177592,6.4341670805528395,-0.3945108133752475,0.650066473979666,0.8595458026052598,False,0.065730976116284
AT2G39415,1.1250900460050826,1.3023492222029933,-0.17725917619791076,0.6501099639426804,0.859567966321168,False,0.06571977781202755
AT4G02970,7.8907792024127525,8.063363554171666,-0.17258435175891318,0.6501595278406931,0.8595983216026907,False,0.06570444115570075
AT4G00872,0.3483631787349201,0.5260934014934062,-0.1777302227584861,0.6502236625585724,0.8596479381948161,False,0.06567937411012294
AT3G01055,0.4276327845040801,0.3215139736509508,0.1061188108531293,0.6502728615640947,0.8596778053224082,False,0.06566428548744191
AT4G11655,4.610020633881383,4.424487477645225,0.18553315623615863,0.650330801709925,0.85968405026169,False,0.06566113066268979
AT2G09540,2.2431404851388317,2.063641677161357,0.17949880797747486,0.6503152310306586,0.85968405026169,False,0.06566113066268979
AT5G13100,8.619515632695155,8.731767638600187,-0.1122520059050327,0.6504345473390482,0.8597860154642545,False,0.06560962302001024
AT1G05833,0.8143595396149421,0.9738001258508291,-0.15944058623588697,0.6505120220823741,0.8598180707518992,False,0.06559343157844165
AT3G13630,0.1618903773807585,0.2666215052040937,-0.10473112782333521,0.6505055988504672,0.8598180707518992,False,0.06559343157844165
AT1G35530,4.875580833229707,4.752130205932403,0.12345062729730394,0.6506043648776465,0.8598697711213238,False,0.06556731848440969
AT3G19700,1.8557878993358352,2.013632355830293,-0.15784445649445789,0.6505830750574688,0.8598697711213238,False,0.06556731848440969
AT5G03315,0.4947864079700913,0.6134015480987295,-0.11861514012863816,0.6507532829081693,0.8600314074315883,False,0.0654856884946113
AT1G11303,0.3748405703154593,0.5153641018499706,-0.1405235315345113,0.6508804524901668,0.8601089319063482,False,0.06544654232629761
AT1G72645,6.055387666488164,6.2270838747314325,-0.1716962082432687,0.6508693703011414,0.8601089319063482,False,0.06544654232629761
AT1G51440,4.843063827176264,4.994061638306641,-0.15099781113037647,0.6508918067755181,0.8601089319063482,False,0.06544654232629761
AT2G22960,0.1264068593426216,0.06185030970753426,0.06455654963508735,0.6509665105226908,0.8601724669125034,False,0.06541446280417712
AT3G08135,0.36095959660369864,0.2558431623033498,0.10511643430034884,0.6510296718376603,0.8602207454360774,False,0.06539008803190106
AT2G38960,7.5775843119854205,7.694462973621504,-0.11687866163608351,0.6510752420806896,0.8602319663325095,False,0.06538442304225128
AT5G66130,5.003925113646212,5.1282761295632895,-0.12435101591707731,0.6510914143023674,0.8602319663325095,False,0.06538442304225128
AT5G50390,6.991054209027157,7.133716969914006,-0.14266276088684915,0.6511930215699728,0.8603310298059397,False,0.06533441299319992
AT1G04450,5.250052320767078,5.14338437814669,0.10666794262038781,0.6512569557038563,0.8603803149262306,False,0.06530953461269333
AT3G09340,1.9884233419863522,2.2782491959973656,-0.28982585401101346,0.6513511813706884,0.8604344312251848,False,0.0652822191679865
AT1G09193,0.9967620092070774,0.824153632778003,0.17260837642907434,0.6513359779481229,0.8604344312251848,False,0.0652822191679865
AT5G01540,3.6983395977817315,3.536422293430434,0.16191730435129736,0.6515359664271041,0.8606433435256268,False,0.06517678586211233
AT5G15840,3.891875210051285,4.103404038749234,-0.2115288286979493,0.6515935446512032,0.8606842123522374,False,0.06515616328412413
AT1G53970,1.6078294485602447,1.9268696823893061,-0.31904023382906144,0.6516532504320416,0.860727887993493,False,0.06513412545832847
AT4G04135,0.3847120840377081,0.2842111744434058,0.1005009095943023,0.6517445887230211,0.8607541967098591,False,0.06512085116352613
AT4G08245,1.5057346976222756,1.692681283629829,-0.18694658600755343,0.651753092584419,0.8607541967098591,False,0.06512085116352613
AT5G14160,2.2730184128375446,2.5862110167354473,-0.3131926038979027,0.6517149147033063,0.8607541967098591,False,0.06512085116352613
AT1G32120,2.5726662245969747,2.8141096371446137,-0.241443412547639,0.6518271431716225,0.8607816221994585,False,0.06510701382286006
AT5G65730,0.06112842928168229,0.12464345074416658,-0.06351502146248429,0.6518236053251534,0.8607816221994585,False,0.06510701382286006
AT4G05785,0.8172198713916252,0.9460883055600463,-0.1288684341684211,0.6518954448677214,0.8608014520284131,False,0.06509700909474518
AT3G62528,0.6940961510974075,0.5590698263291444,0.13502632476826315,0.6518721127092395,0.8608014520284131,False,0.06509700909474518
AT5G03435,0.651966449859443,0.8583476846935356,-0.20638123483409265,0.6519697839943122,0.8608644305477229,False,0.06506523611985651
AT2G32840,6.03936114242225,6.170797943648682,-0.13143680122643175,0.652116851527477,0.8609746607902503,False,0.06500963001081327
AT5G13830,6.529810636329045,6.405756507467907,0.12405412886113787,0.6521869853867452,0.8609746607902503,False,0.06500963001081327
AT4G11120,8.791631130111798,8.918623031274851,-0.1269919011630538,0.652213154936438,0.8609746607902503,False,0.06500963001081327
AT4G15100,0.6430487712940933,0.5016965009615406,0.1413522703325527,0.6521627883439505,0.8609746607902503,False,0.06500963001081327
AT1G62810,6.6977734165263,6.866103306242566,-0.16832988971626595,0.6520827970217843,0.8609746607902503,False,0.06500963001081327
AT4G09300,2.39791393943187,2.850994516377639,-0.45308057694576886,0.6521881340624535,0.8609746607902503,False,0.06500963001081327
AT5G02535,1.6505336275402518,1.8613821815634648,-0.210848554023213,0.6523203156810495,0.8609970349280005,False,0.06499834415218161
AT5G07170,0.20431952945681225,0.3066620288882375,-0.10234249943142526,0.6522987262380457,0.8609970349280005,False,0.06499834415218161
AT4G21250,4.384168266260168,4.53282628362727,-0.1486580173671017,0.6523013262162427,0.8609970349280005,False,0.06499834415218161
AT3G62850,0.1245087429880156,0.061146647820642386,0.06336209516737322,0.652336699309868,0.8609970349280005,False,0.06499834415218161
AT4G17505,0.32951048199472344,0.46473063806042897,-0.13522015606570553,0.6523672152467845,0.8610003737740256,False,0.0649966600121274
AT4G34670,13.19103163139701,13.305097202906534,-0.11406557150952423,0.6523925268613056,0.8610003737740256,False,0.0649966600121274
AT5G64210,1.780425906242749,1.477511074922123,0.302914831320626,0.6524258056416365,0.8610091232119776,False,0.06499224675815986
AT1G11070,1.77425283613462,1.9455615503340224,-0.17130871419940252,0.6524828931845694,0.8610452264191728,False,0.06497403662017028
AT4G22010,9.083555833048852,9.199387905531605,-0.11583207248275329,0.6525064633274638,0.8610452264191728,False,0.06497403662017028
AT1G66320,1.9569893339329223,1.7453117127677238,0.2116776211651985,0.6525720506381112,0.8610614385390319,False,0.06496585961889823
AT1G02405,1.4348437419962974,1.6147576217308945,-0.17991387973459716,0.6525614471108494,0.8610614385390319,False,0.06496585961889823
AT5G45590,9.067702849549036,9.202471043460962,-0.13476819391192585,0.65278554369428,0.8613079646840566,False,0.0648415367588197
AT5G02095,3.845366718371749,4.071309923640965,-0.22594320526921585,0.6528627365893173,0.8613490163912931,False,0.0648208378847841
AT5G55800,1.0872918507626104,1.308297487968299,-0.22100563720568855,0.6528699762421114,0.8613490163912931,False,0.0648208378847841
AT1G21210,6.28063506847387,6.15731374206335,0.12332132641052063,0.6529165844270337,0.8613753338608833,False,0.06480756874881365
AT4G15200,0.24315656963445095,0.34197124996108447,-0.09881468032663351,0.6529916885487472,0.8614392415712496,False,0.06477534848974259
AT1G79170,1.0507745286847492,1.2897282121534157,-0.23895368346866652,0.6532124525845756,0.8615545856692952,False,0.06471720167042826
AT1G12790,5.549861494151248,5.69014751476208,-0.14028602061083184,0.6531072613447644,0.8615545856692952,False,0.06471720167042826
AT5G14270,7.71693467296499,7.839785351904436,-0.12285067893944657,0.6531365457476637,0.8615545856692952,False,0.06471720167042826
AT4G06265,3.6880651709729158,3.540705404336232,0.1473597666366837,0.6531662681593333,0.8615545856692952,False,0.06471720167042826
AT1G31790,4.131209652089368,4.336895396921123,-0.2056857448317544,0.6531911430422795,0.8615545856692952,False,0.06471720167042826
AT1G34360,7.234141067476881,7.356238170397602,-0.12209710292072096,0.6534135224554956,0.861784606156452,False,0.06460126787241105
AT1G63570,0.8140706993890253,0.6424670447925934,0.1716036545964319,0.6534460502394103,0.8617923274220388,False,0.06459737677480776
AT3G23670,6.8562666433143775,6.984945091708672,-0.12867844839429488,0.6535368306309475,0.8618768709276003,False,0.06455477373008116
AT1G55900,8.683329795692815,8.798615289121631,-0.11528549342881611,0.6536415117158662,0.8619797388582824,False,0.06450294230227048
AT1G62355,2.388401824666807,2.192623035597186,0.19577878906962098,0.6536893450269741,0.8620076343200892,False,0.06448888785463079
AT2G22740,5.514424494099751,5.628692976213703,-0.11426848211395146,0.6537203969598809,0.8620133991256548,False,0.06448598345474493
AT1G14240,7.5433659860334705,7.668319173367139,-0.12495318733366823,0.6538029030851646,0.8620518281006605,False,0.06446662282786216
AT5G02695,3.6494978846137522,3.817124429274906,-0.1676265446611538,0.6537847779472559,0.8620518281006605,False,0.06446662282786216
AT1G24800,1.933616783813986,2.289651341064883,-0.35603455725089717,0.653838412059691,0.8620634668531546,False,0.06446075936153911
AT5G07870,8.743601692426296,8.608565914092289,0.13503577833400726,0.6538935364081637,0.8621009657965952,False,0.06444186837422068
AT4G18750,4.273159606040995,4.066330766597598,0.20682883944339725,0.6539756805882095,0.8621087340317929,False,0.06443795504316724
AT4G14670,0.6029043051878485,0.41021284126187296,0.19269146392597558,0.6539650845710225,0.8621087340317929,False,0.06443795504316724
AT1G06357,2.484594799844494,2.3198859775972474,0.1647088222472468,0.6539794782378041,0.8621087340317929,False,0.06443795504316724
AT1G78955,4.781885014136519,4.629924716962548,0.15196029717397064,0.6540236935670133,0.8621318447758723,False,0.0644263129686791
AT4G23140,0.17964360503619692,0.26558559103889734,-0.08594198600270042,0.6540841885885234,0.8621764125946147,False,0.06440386273952561
AT3G24700,0.6386776374412998,0.5077655614502492,0.1309120759910506,0.6543837784398199,0.8625361250657695,False,0.06422270658724143
AT2G47895,4.939488825844884,4.810559218292875,0.128929607552009,0.6544822924862572,0.862595593862221,False,0.06419276456035598
AT2G44930,0.12591976072312494,0.062193042469384466,0.06372671825374047,0.6544643857683546,0.862595593862221,False,0.06419276456035598
AT2G38590,0.6759270558269885,0.8176091591592479,-0.1416821033322594,0.6545202979677119,0.862610495902052,False,0.06418526183508012
AT1G29180,4.822454910926232,4.943603885694195,-0.12114897476796305,0.6546257592623841,0.8627142949913676,False,0.06413300573581265
AT5G50080,0.06142301250892477,0.12423606285249339,-0.06281305034356863,0.6548400500888489,0.8629615033780895,False,0.06400857768383515
AT5G41140,8.024227770402542,8.177016437706538,-0.1527886673039962,0.6549842301100043,0.8631163019261003,False,0.06393068066762722
AT4G00650,5.489839113434829,5.650813242196088,-0.16097412876125894,0.6550271753539063,0.8631376894860866,False,0.06391991921614894
AT1G63580,4.645133600854367,4.797906913923599,-0.15277331306923259,0.655130798767301,0.8631890632783583,False,0.06389407085984107
AT2G07360,8.677787871422641,8.786682987287184,-0.10889511586454326,0.655106040820705,0.8631890632783583,False,0.06389407085984107
AT2G27470,8.304847716907322,8.43462059929367,-0.129772882386348,0.655146312473673,0.8631890632783583,False,0.06389407085984107
AT5G02265,0.062241308857192985,0.1257757336476354,-0.06353442479044241,0.655184052209039,0.8632035861363553,False,0.06388676406657844
AT1G03780,7.556660066754843,7.695999204797723,-0.1393391380428799,0.6553261486828523,0.8632499913480767,False,0.06386341733122472
AT5G56110,0.12569334886609762,0.06222306190597313,0.0634702869601245,0.6553198878987943,0.8632499913480767,False,0.06386341733122472
AT5G06795,0.5883658237510832,0.7242849908399357,-0.13591916708885254,0.6552942196633309,0.8632499913480767,False,0.06386341733122472
ATMG01110,1.9851463392483388,1.8430330775807164,0.1421132616676224,0.6552523987502004,0.8632499913480767,False,0.06386341733122472
AT4G37895,3.1988056949452046,2.9967760054781714,0.20202968946703326,0.6554700124483006,0.863404298442276,False,0.06378579354735098
AT5G39990,8.986526673186122,9.097477952880466,-0.11095127969434415,0.6555132646192774,0.8634260698187547,False,0.06377484262959733
AT5G51690,6.163512330279483,6.299394225245218,-0.13588189496573566,0.6555708550104504,0.8634315256015916,False,0.06377209843530264
AT5G49750,0.5175495424628161,0.37094085384840336,0.14660868861441279,0.6555572100835314,0.8634315256015916,False,0.06377209843530264
AT3G13030,7.407865299219859,7.544395355995653,-0.13653005677579433,0.6556138321131322,0.8634529309368657,False,0.0637613319720826
AT2G29100,0.9562673922830445,1.100810532722404,-0.14454314043935956,0.6557776442543873,0.8636202395428029,False,0.0636771882243796
AT5G53080,5.367592221756769,5.20492635053297,0.1626658712237985,0.6557943284206607,0.8636202395428029,False,0.0636771882243796
AT1G74850,5.339127327461131,5.471877944890558,-0.1327506174294273,0.6559792880397016,0.8637239233564289,False,0.06362505118169672
AT3G51640,6.946133859657603,7.052662097421551,-0.10652823776394715,0.6559681354671266,0.8637239233564289,False,0.06362505118169672
AT4G25435,0.28136939726172855,0.3356168196170883,-0.05424742235535973,0.6559211612225169,0.8637239233564289,False,0.06362505118169672
AT5G06810,5.913326813723742,6.086171081764126,-0.1728442680403841,0.6559799941601427,0.8637239233564289,False,0.06362505118169672
AT5G64030,9.473640289238158,9.589367528048557,-0.1157272388103987,0.6560646684952135,0.8638002108648214,False,0.06358669427159834
AT4G03430,8.462811184000678,8.58955558515719,-0.1267444011565111,0.6561630630182587,0.8638945559517897,False,0.06353926280222923
AT3G01620,1.0264269730857818,1.1958792350473983,-0.16945226196161656,0.6563692809827544,0.8640956360228104,False,0.06343818819420799
AT1G52680,0.18407498012001972,0.1252684902128693,0.05880648990715043,0.6563536534898664,0.8640956360228104,False,0.06343818819420799
AT3G05975,0.0616780176980557,0.1242023025940904,-0.0625242848960347,0.6564984175046096,0.8641952155784074,False,0.06338814239142664
AT4G35240,6.911400564141504,7.024968095393101,-0.11356753125159713,0.656488045060822,0.8641952155784074,False,0.06338814239142664
AT1G73470,6.542922472962023,6.651444870475084,-0.10852239751306048,0.6565529390296647,0.8642317745817656,False,0.06336977034156269
AT3G18240,8.768590447577367,8.90589212601976,-0.13730167844239283,0.6566089567468607,0.8642702999891763,False,0.06335041095275958
AT4G06260,1.1981413151664735,1.054864955146241,0.14327636002023247,0.6566532999648164,0.8642934561682997,False,0.06333877516463196
AT1G69660,0.12376783091914244,0.06150264023464769,0.06226519068449475,0.6567457485344317,0.8643799246129604,False,0.06329532824305181
AT3G52260,6.95760795192693,7.078822894909706,-0.12121494298277646,0.6568581550647906,0.8644793810993401,False,0.06324536072617047
AT3G24515,6.026015454801372,6.217506663490618,-0.1914912086892464,0.6568748276328206,0.8644793810993401,False,0.06324536072617047
AT1G25180,6.8857057169294364,6.79047767098233,0.09522804594710621,0.6570352428856759,0.8645848434974669,False,0.06319238208378114
AT1G34800,0.07472711899544676,0.037161177267126984,0.03756594172831978,0.6570279876937211,0.8645848434974669,False,0.06319238208378114
AT5G49870,3.502087011407393,3.887516390502169,-0.3854293790947758,0.657029402112209,0.8645848434974669,False,0.06319238208378114
ATMG00920,2.2013394222361367,2.48655330602989,-0.28521388379375345,0.6571115644215086,0.8646155938449974,False,0.06317693597821451
AT1G77550,8.040736695214317,8.175700766751179,-0.13496407153686185,0.657112133054688,0.8646155938449974,False,0.06317693597821451
AT2G39910,6.370449633585886,6.4979642791387136,-0.12751464555282777,0.6571882518496921,0.8646805354704227,False,0.06314431716978355
AT1G32940,5.802105422851566,5.890165601061129,-0.08806017820956313,0.6572274674422531,0.8646953773832835,False,0.06313686273398553
AT4G11060,8.510661095855017,8.637356731041116,-0.12669563518609905,0.6572530588312444,0.8646953773832835,False,0.06313686273398553
AT4G13110,5.400340178403815,5.536422126035528,-0.13608194763171255,0.6573198380193916,0.8647480209523403,False,0.06311042323145181
AT1G54240,0.0615598298286305,0.12368481545018879,-0.06212498562155829,0.6573491500121402,0.8647513716507426,False,0.06310874044412866
AT2G19670,8.85656282181251,8.979277498638535,-0.12271467682602477,0.6576317556883703,0.865031821561783,False,0.06296791603288422
AT3G43210,6.054187091391368,6.210084312937762,-0.15589722154639407,0.6576366709776635,0.865031821561783,False,0.06296791603288422
AT4G08585,1.0241122197149684,1.1634343574755812,-0.13932213776061286,0.6576530785373216,0.865031821561783,False,0.06296791603288422
AT3G19940,1.1518573826620666,1.3662437752679455,-0.21438639260587888,0.6576694315776916,0.865031821561783,False,0.06296791603288422
AT3G21300,6.923497467835858,7.052159289693309,-0.12866182185745068,0.6577408532640191,0.8650905446003335,False,0.06293843477524412
AT3G13061,1.217998761748052,0.9903116405479209,0.22768712120013124,0.6578832177421301,0.8652054422145765,False,0.06288075747574952
AT1G53640,4.18119891194462,4.467049208974389,-0.2858502970297696,0.65792547182709,0.8652054422145765,False,0.06288075747574952
AT1G07437,0.3046458464862508,0.4288857556669189,-0.12423990918066807,0.6579621070046162,0.8652054422145765,False,0.06288075747574952
AT1G69200,6.01107391688494,6.176404175795358,-0.16533025891041753,0.6579357595354501,0.8652054422145765,False,0.06288075747574952
AT4G21480,4.5565194602630585,4.726699430243321,-0.1701799699802624,0.6579486047561024,0.8652054422145765,False,0.06288075747574952
AT4G10613,1.0269056185444907,0.8836779446456421,0.1432276738988486,0.6579946954474443,0.8652130810797882,False,0.06287692312358001
AT3G47740,3.987410610411771,3.8542699973695083,0.13314061304226277,0.6580800048183695,0.8652900405207838,False,0.06283829498109406
AT3G18530,0.8082259400720666,0.9774292704714608,-0.16920333039939417,0.6581165318149059,0.8653028537992022,False,0.06283186396415118
AT4G35590,4.232433023810962,4.372705860437724,-0.14027283662676115,0.6581736423431861,0.8653075161939369,False,0.06282952392003631
AT5G27395,9.32560715194726,9.476149520801927,-0.15054236885466743,0.658164007909924,0.8653075161939369,False,0.06282952392003631
AT2G46493,0.8526000885402861,1.0012779515366317,-0.14867786299634556,0.65830951310506,0.8654509301314853,False,0.06275755098588123
AT2G26820,2.964209842516716,3.4859848509050515,-0.5217750083883357,0.6583984704305128,0.8655326598502437,False,0.0627165398912688
AT4G09435,1.9741428801073102,2.144768352021967,-0.17062547191465693,0.6585274953662617,0.8656670537793372,False,0.06264911088066498
AT1G20480,5.938036691677849,6.073065092563848,-0.1350284008859992,0.6585941870427828,0.8656842794615651,False,0.06264046905436985
AT5G07445,0.30094923170181004,0.2244950949366297,0.07645413676518034,0.6585882159245263,0.8656842794615651,False,0.06264046905436985
AT3G59630,7.288114877564726,7.407107319786233,-0.11899244222150696,0.6586608725244183,0.8657014941986588,False,0.06263183289085135
AT3G58880,0.2582683475216343,0.36825256736103085,-0.10998421983939655,0.6586525616136958,0.8657014941986588,False,0.06263183289085135
AT4G30860,6.5011132539061185,6.624115822906425,-0.12300256900030693,0.6587989575826125,0.8657773244066149,False,0.06259379299045628
AT3G02670,0.3944833262474168,0.5347070629333197,-0.14022373668590293,0.6587909616135932,0.8657773244066149,False,0.06259379299045628
AT4G05285,0.3224845886647457,0.2238746847993584,0.09860990386538732,0.6587639718690881,0.8657773244066149,False,0.06259379299045628
AT1G05385,6.486256997898077,6.606939255969865,-0.12068225807178834,0.6588922933363073,0.8658647647198711,False,0.06254993306603683
AT3G47480,3.818107836155992,3.4166493860788307,0.4014584500771612,0.6590590301804766,0.8659845171585678,False,0.062489872616264965
AT3G50940,0.9910440795241107,1.2008387283711799,-0.20979464884706922,0.6590380993058373,0.8659845171585678,False,0.062489872616264965
AT5G39650,0.06174190482230936,0.12348948893919581,-0.06174758411688645,0.6590638302767657,0.8659845171585678,False,0.062489872616264965
AT5G65170,5.720294886063659,5.850754898144032,-0.1304600120803734,0.6592625168428027,0.8660536049124974,False,0.06245522623067764
AT1G04017,0.328382006679504,0.4492597890419594,-0.12087778236245539,0.6593113682084474,0.8660536049124974,False,0.06245522623067764
AT1G08043,6.201615662346625,6.081193028378679,0.12042263396794617,0.6591490761737495,0.8660536049124974,False,0.06245522623067764
AT5G05195,0.1822851695411319,0.2482681872346579,-0.06598301769352602,0.6591906278406687,0.8660536049124974,False,0.06245522623067764
AT3G07635,2.4990346482212993,2.664043728479997,-0.16500908025869787,0.659330852704593,0.8660536049124974,False,0.06245522623067764
AT5G25310,2.1311724631693876,2.3879457599492273,-0.25677329677983973,0.6593177206271114,0.8660536049124974,False,0.06245522623067764
AT1G68110,2.2003080010149896,1.9880664316891574,0.21224156932583216,0.6592026401768649,0.8660536049124974,False,0.06245522623067764
AT3G08665,0.2552575026099373,0.3795184595391159,-0.1242609569291786,0.6592573633457968,0.8660536049124974,False,0.06245522623067764
AT5G07240,5.7661021894089295,5.88028516139914,-0.11418297199021055,0.6593709270517427,0.8660710335033237,False,0.062446486512235215
AT3G17010,0.986418855652003,1.1812215177988543,-0.19480266214685127,0.6594511640031377,0.8661213992556801,False,0.06242123115616994
AT1G70390,0.7867715782543129,0.988483819444375,-0.20171224119006215,0.6594628871735346,0.8661213992556801,False,0.06242123115616994
AT3G23123,0.29173251639674924,0.1992924550211282,0.09244006137562105,0.6595165174334319,0.866156626224818,False,0.06240356785029426
AT5G50290,14.773805740277046,14.595980667221399,0.1778250730556472,0.6597298754507658,0.8664016155572227,False,0.06228074656402313
AT5G00750,5.111506144805064,5.237702740192901,-0.126196595387837,0.6597782751308205,0.8664299594033932,False,0.06226653909439168
AT5G49070,1.009663796106121,0.8283593087820464,0.18130448732407456,0.659829563975584,0.8664620948824233,False,0.06225043161535605
AT2G06095,0.22417815451018203,0.3104574168547121,-0.0862792623445301,0.6601215645948495,0.8668103080875835,False,0.0620759327018531
AT4G08460,9.253583450685912,9.364150576372252,-0.1105671256863392,0.6602252524130792,0.8668701157187714,False,0.06204596855868782
AT2G19850,0.444019187624344,0.5845320321877615,-0.1405128445634175,0.6602945809846252,0.8668701157187714,False,0.06204596855868782
AT1G09810,6.837070832585579,6.9707316187951465,-0.13366078620956756,0.6602234095147931,0.8668701157187714,False,0.06204596855868782
AT1G48090,7.863207610092832,7.9716631800175435,-0.10845556992471117,0.6602671277536352,0.8668701157187714,False,0.06204596855868782
AT1G06670,9.097777216180617,8.984305483148303,0.1134717330323145,0.6603012642866992,0.8668701157187714,False,0.06204596855868782
AT2G21060,8.705342254341907,8.814697126812051,-0.10935487247014386,0.6604924814126538,0.8670859201967182,False,0.061937865824264415
AT3G55580,1.569444197322097,1.3635767403294383,0.20586745699265863,0.6605724244209397,0.8671556338621867,False,0.06190294997281142
AT1G16630,7.278266541122939,7.407436101936355,-0.12916956081341624,0.6607820913437065,0.867161643401221,False,0.06189994024711059
AT4G20060,4.470078246780095,4.613484048613491,-0.14340580183339569,0.6606263728668631,0.867161643401221,False,0.06189994024711059
AT1G60470,5.638609934752147,5.965837287522338,-0.32722735277019144,0.660718953346705,0.867161643401221,False,0.06189994024711059
AT1G50620,7.6420186536615216,7.771311870218332,-0.12929321655681036,0.6607652999775004,0.867161643401221,False,0.06189994024711059
AT2G02700,4.456001613136014,4.713820942795386,-0.25781932965937226,0.6608189681980139,0.867161643401221,False,0.06189994024711059
AT4G27670,1.0712909973998712,0.8540343259065133,0.21725667149335792,0.6608722382453268,0.867161643401221,False,0.06189994024711059
AT3G19595,1.0361337438995961,0.860242756606439,0.1758909872931571,0.6607530665061494,0.867161643401221,False,0.06189994024711059
AT2G22955,0.12641228332341323,0.18476097217019885,-0.058348688846785624,0.6607870379238803,0.867161643401221,False,0.06189994024711059
AT5G52680,1.8922750562732655,2.1582313879875756,-0.2659563317143101,0.6606449611889632,0.867161643401221,False,0.06189994024711059
AT1G80420,7.930347528433238,8.047337573489719,-0.1169900450564807,0.6608670779943882,0.867161643401221,False,0.06189994024711059
AT1G58210,6.417605571335629,6.529351589327971,-0.11174601799234285,0.6608561135582449,0.867161643401221,False,0.06189994024711059
AT5G58210,7.468676336519546,7.5972885772956005,-0.1286122407760546,0.6609468131777065,0.8671799732315819,False,0.06189076034379292
AT4G27652,8.074593485650773,8.221437949603239,-0.14684446395246553,0.6609540139943377,0.8671799732315819,False,0.06189076034379292
AT2G20800,2.817098051120637,2.608258988315194,0.2088390628054433,0.6609667281810312,0.8671799732315819,False,0.06189076034379292
AT5G01870,11.261183927399752,11.117309384219405,0.1438745431803472,0.661026887769049,0.8672236860734237,False,0.061868868962392326
AT3G05741,0.28320656128173216,0.40328235847015675,-0.1200757971884246,0.6610922288943645,0.8672741929246396,False,0.06184357651660365
AT2G20616,0.061587824669763695,0.12247954800968316,-0.06089172333991947,0.6612357502441181,0.8673920363230698,False,0.061784569502017446
AT5G52900,4.962800998104437,5.129260263456494,-0.16645926535205735,0.6612101806234818,0.8673920363230698,False,0.061784569502017446
